,level_0,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,individual importance,total importance,individual std,total std
819,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_preprocess_income,,,,,3.339962643868907e-05,0.5985539422038489,4.037214115003956e-06,0.0002069208278065829
1008,sett_encode_categorical,sett_exclude_features,sett_exclude_subgroups,sett_model,sett_preprocess_age,sett_preprocess_income,sett_scale,sett_stratify_split,,,3.333481414177821e-05,0.1017721372872247,4.6783769365772125e-06,0.00014153469947480432
477,sett_cutoff,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_income,,,,,,3.3285532534469474e-05,0.6321322131223251,4.4618037577459245e-06,0.0002359843796813364
673,sett_cutoff,sett_encode_categorical,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_income,,,,,3.327290819363594e-05,0.6337467223077788,3.4276133661282366e-06,0.00023478784159099478
618,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_stratify_split,,,,,,3.312100546700754e-05,0.7441916560687151,5.45328124156493e-06,0.00021523725413094221
794,sett_encode_categorical,sett_exclude_features,sett_model,sett_preprocess_age,sett_preprocess_income,sett_stratify_split,,,,,3.282870878982111e-05,0.0886217813264849,5.644166313786972e-06,0.00011448064005999761
947,sett_encode_categorical,sett_exclude_features,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_preprocess_income,sett_stratify_split,,,,3.2404954075882896e-05,0.7572443855937694,5.7840211347027144e-06,0.0002190775188441285
210,sett_cutoff,sett_exclude_features,sett_fairness_grouping,sett_preprocess_age,,,,,,,3.2396668626691285e-05,0.6188861490377013,2.9341245185701224e-06,0.00026232412716947973
206,sett_cutoff,sett_exclude_features,sett_exclude_subgroups,sett_preprocess_income,,,,,,,3.189954863509705e-05,0.026048708608819034,3.7489249674461643e-06,8.962253874507774e-05
443,sett_cutoff,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_preprocess_income,,,,,,3.173686300706449e-05,0.6285838348530022,3.3331562532107936e-06,0.00023252411634195802
412,sett_cutoff,sett_encode_categorical,sett_exclude_subgroups,sett_model,sett_preprocess_income,,,,,,3.170091127291005e-05,0.0296272917810083,3.3205330395295314e-06,8.199354378261784e-05
669,sett_cutoff,sett_encode_categorical,sett_exclude_features,sett_preprocess_age,sett_preprocess_income,sett_stratify_split,,,,,3.163068552365621e-05,0.16982272992487746,4.846792887565748e-06,0.00013433811422596738
697,sett_cutoff,sett_encode_categorical,sett_fairness_grouping,sett_model,sett_scale,sett_stratify_split,,,,,3.1597484961766914e-05,0.9148406225462936,3.6134266427706317e-06,0.00034833794324349334
995,sett_cutoff,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_preprocess_income,sett_scale,,,3.1524553584151655e-05,0.6620492633270498,4.004802530306605e-06,0.0002719732919080044
297,sett_encode_categorical,sett_fairness_grouping,sett_model,sett_scale,,,,,,,3.1416663966542675e-05,0.5853909666853021,2.1350016948069733e-06,0.0001812866732777544
452,sett_cutoff,sett_exclude_features,sett_exclude_subgroups,sett_preprocess_age,sett_stratify_split,,,,,,3.141099062828288e-05,0.16850630759106044,4.45779317194605e-06,0.00015315345398843983
97,sett_encode_categorical,sett_exclude_features,sett_stratify_split,,,,,,,,3.118927686087595e-05,0.0793552011143944,3.5095527647798467e-06,0.00011794466437075617
913,sett_cutoff,sett_exclude_features,sett_exclude_subgroups,sett_model,sett_preprocess_age,sett_preprocess_income,sett_scale,,,,3.1144932956639405e-05,0.04404809570170349,3.970609329931602e-06,0.00011641077279854483
713,sett_cutoff,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_preprocess_age,sett_stratify_split,,,,,3.0827996394474654e-05,0.9153023516700003,4.338919027858325e-06,0.00028898312363743924
67,sett_cutoff,sett_exclude_features,sett_preprocess_income,,,,,,,,3.0735156003747616e-05,0.024122641191652583,5.183947544048518e-06,9.241828146582526e-05
634,sett_fairness_grouping,sett_model,sett_preprocess_income,sett_scale,sett_stratify_split,,,,,,3.064255481215395e-05,0.7527345316468184,3.787991019582258e-06,0.000229187779824423
482,sett_cutoff,sett_exclude_subgroups,sett_fairness_grouping,sett_preprocess_age,sett_stratify_split,,,,,,3.046111846445946e-05,0.906536640348643,4.191291878912252e-06,0.00030476975052374264
874,sett_cutoff,sett_encode_categorical,sett_exclude_features,sett_fairness_grouping,sett_preprocess_age,sett_preprocess_income,sett_stratify_split,,,,3.0354330844951388e-05,0.9154444234892292,4.983935791621156e-06,0.0002591832136736501
212,sett_cutoff,sett_exclude_features,sett_fairness_grouping,sett_scale,,,,,,,3.023060599696753e-05,0.6208908157150885,2.62825004172334e-06,0.00027235175720442177
707,sett_cutoff,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_age,,,,,2.9827936077001642e-05,0.6338613859618958,3.7582818690092613e-06,0.00022721129224547324
278,sett_encode_categorical,sett_exclude_features,sett_preprocess_income,sett_stratify_split,,,,,,,2.978653032698087e-05,0.0809660321277583,3.746390095742233e-06,0.00011626901053711275
534,sett_encode_categorical,sett_exclude_features,sett_fairness_grouping,sett_preprocess_income,sett_stratify_split,,,,,,2.948654385746523e-05,0.7428618917129808,3.4957256920031762e-06,0.00023338333544805327
183,sett_cutoff,sett_encode_categorical,sett_exclude_subgroups,sett_model,,,,,,,2.9266834698430567e-05,0.02367001533966461,3.4435982598725304e-06,8.243763535707328e-05
436,sett_cutoff,sett_encode_categorical,sett_model,sett_scale,sett_stratify_split,,,,,,2.9227443952281658e-05,0.1695474269212644,3.2483010438088758e-06,0.00016208547551421531
142,sett_exclude_subgroups,sett_fairness_grouping,sett_preprocess_income,,,,,,,,2.9174068045747682e-05,0.5851428632390411,4.649299482360007e-06,0.0001674213675622438
340,sett_exclude_features,sett_model,sett_preprocess_age,sett_preprocess_income,,,,,,,2.914668432492042e-05,0.006127489125150322,5.62994066587129e-06,5.4866572841554966e-05
987,sett_cutoff,sett_encode_categorical,sett_exclude_features,sett_model,sett_preprocess_age,sett_preprocess_income,sett_scale,sett_stratify_split,,,2.9126146799954258e-05,0.19785665457908222,4.954263454873755e-06,0.00015146457904709445
1018,sett_cutoff,sett_encode_categorical,sett_exclude_features,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_preprocess_income,sett_scale,sett_stratify_split,,2.9052145579096147e-05,0.968797121866386,4.985576926947301e-06,0.0003254825314858334
235,sett_cutoff,sett_exclude_subgroups,sett_preprocess_age,sett_stratify_split,,,,,,,2.8854629904344453e-05,0.1643346324263767,3.857815126248179e-06,0.00015242791513663922
1016,sett_cutoff,sett_encode_categorical,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_preprocess_age,sett_preprocess_income,sett_scale,sett_stratify_split,,2.8771933320225022e-05,0.9388097034412556,4.374569757069712e-06,0.00030239712099723896
981,sett_cutoff,sett_encode_categorical,sett_exclude_features,sett_exclude_subgroups,sett_preprocess_age,sett_preprocess_income,sett_scale,sett_stratify_split,,,2.875149939182921e-05,0.18079194306470905,4.313043140404414e-06,0.0001697507213349395
930,sett_cutoff,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_preprocess_income,sett_scale,sett_stratify_split,,,,2.8602190689139e-05,0.940551249177186,6.5064465716292436e-06,0.0002682776876141133
216,sett_cutoff,sett_exclude_features,sett_model,sett_scale,,,,,,,2.840146556243085e-05,0.02758152534698122,2.2802688416339037e-06,9.276982184046263e-05
446,sett_cutoff,sett_exclude_features,sett_exclude_subgroups,sett_model,sett_preprocess_age,,,,,,2.819527424228279e-05,0.028605799831717828,3.859317131956976e-06,9.816174219894072e-05
397,sett_cutoff,sett_encode_categorical,sett_exclude_features,sett_model,sett_preprocess_income,,,,,,2.8190144913460002e-05,0.031080615365223545,4.527152839740637e-06,7.948339488035556e-05
926,sett_cutoff,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_scale,sett_stratify_split,,,,2.8110315807105537e-05,0.9248003412203123,1.9026276791454935e-06,0.00030007273439986023
831,sett_exclude_features,sett_exclude_subgroups,sett_model,sett_preprocess_age,sett_scale,sett_stratify_split,,,,,2.8002003606803045e-05,0.09082613404324136,2.973765474636326e-06,0.00013580170911475033
476,sett_cutoff,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_age,,,,,,2.788095202747023e-05,0.6233830016283461,2.9135255621713966e-06,0.00022676071404797087
754,sett_cutoff,sett_exclude_subgroups,sett_model,sett_preprocess_age,sett_scale,sett_stratify_split,,,,,2.779257430505524e-05,0.1738846357967629,1.858868632053245e-06,0.00015537530556868103
450,sett_cutoff,sett_exclude_features,sett_exclude_subgroups,sett_preprocess_age,sett_preprocess_income,,,,,,2.773227791966341e-05,0.02647799278651266,2.771168819043576e-06,8.423770244979259e-05
475,sett_cutoff,sett_exclude_features,sett_preprocess_income,sett_scale,sett_stratify_split,,,,,,2.7647503382486815e-05,0.17198170790400208,2.5970841502871247e-06,0.0001616812490263614
762,sett_cutoff,sett_model,sett_preprocess_age,sett_preprocess_income,sett_scale,sett_stratify_split,,,,,2.7523332155753908e-05,0.18358276955909048,6.293857686181529e-06,0.0001140202945259332
961,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_scale,sett_stratify_split,,,,2.7499974780841835e-05,0.7651065085002383,3.009431968260647e-06,0.00025768596623695553
711,sett_cutoff,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_preprocess_age,sett_preprocess_income,,,,,2.7483568477001795e-05,0.6294390996002536,2.3204951584285238e-06,0.0002260348509879588
736,sett_cutoff,sett_exclude_features,sett_fairness_grouping,sett_preprocess_income,sett_scale,sett_stratify_split,,,,,2.7418044377809347e-05,0.9189499687250028,2.943620666329972e-06,0.0003134159376537985
269,sett_encode_categorical,sett_exclude_features,sett_fairness_grouping,sett_stratify_split,,,,,,,2.7403470796212394e-05,0.7398521505479516,3.5691163152531894e-06,0.00024091594758155824
136,sett_exclude_features,sett_preprocess_age,sett_stratify_split,,,,,,,,2.6702015119102066e-05,0.07941248871163922,3.5760646880013376e-06,0.00011852673785108914
979,sett_cutoff,sett_encode_categorical,sett_exclude_features,sett_exclude_subgroups,sett_model,sett_preprocess_age,sett_scale,sett_stratify_split,,,2.6640550493472356e-05,0.18921166036598303,4.013199393155208e-06,0.0001860175328223131
814,sett_encode_categorical,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_preprocess_income,sett_stratify_split,,,,,2.6614638846534236e-05,0.7474126287853338,3.941814744144453e-06,0.00021656261609271003
1014,sett_cutoff,sett_encode_categorical,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_scale,sett_stratify_split,,2.658943205198311e-05,0.9559674323935745,4.010567346006163e-06,0.00030354145030509985
1012,sett_cutoff,sett_encode_categorical,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_preprocess_income,sett_scale,,2.6575732042338696e-05,0.6669331177398958,3.8926382259146015e-06,0.000279386136016862
519,sett_encode_categorical,sett_exclude_features,sett_exclude_subgroups,sett_model,sett_stratify_split,,,,,,2.6522819604555053e-05,0.08638022654716215,3.081103218969189e-06,0.00012329122544498628
867,sett_cutoff,sett_encode_categorical,sett_exclude_features,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_preprocess_income,,,,2.6517931140168476e-05,0.6383512362111231,4.828368674418246e-06,0.0002357448469224214
872,sett_cutoff,sett_encode_categorical,sett_exclude_features,sett_fairness_grouping,sett_model,sett_scale,sett_stratify_split,,,,2.6514909552424182e-05,0.9297780817339012,3.1106357930265207e-06,0.00035927447870100497
577,sett_encode_categorical,sett_model,sett_preprocess_age,sett_preprocess_income,sett_stratify_split,,,,,,2.6504608760532044e-05,0.08357642996352851,3.8140220020219418e-06,9.800065420940076e-05
780,sett_encode_categorical,sett_exclude_features,sett_exclude_subgroups,sett_preprocess_age,sett_preprocess_income,sett_stratify_split,,,,,2.636537969976253e-05,0.08340109999936353,1.929025455020644e-06,0.00011976024539992109
360,sett_exclude_subgroups,sett_model,sett_preprocess_age,sett_preprocess_income,,,,,,,2.6196688453195946e-05,0.004184161535023421,5.071283421667419e-06,5.275257227430371e-05
977,sett_cutoff,sett_encode_categorical,sett_exclude_features,sett_exclude_subgroups,sett_model,sett_preprocess_age,sett_preprocess_income,sett_scale,,,2.6182917821393642e-05,0.04667700895472543,3.5001418009205005e-06,0.00010740869244922891
938,sett_encode_categorical,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_preprocess_age,sett_preprocess_income,sett_stratify_split,,,,2.6168556355228872e-05,0.7506568656036898,1.972504871999375e-06,0.00023426635765201904
284,sett_encode_categorical,sett_exclude_subgroups,sett_fairness_grouping,sett_stratify_split,,,,,,,2.6126115415840744e-05,0.7400826066402713,1.9941288238645705e-06,0.00026223590504836133
766,sett_encode_categorical,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_stratify_split,,,,,2.6108950586168958e-05,0.7566804864790744,2.8891082533995287e-06,0.0002601811698599267
944,sett_encode_categorical,sett_exclude_features,sett_exclude_subgroups,sett_model,sett_preprocess_income,sett_scale,sett_stratify_split,,,,2.598213824768529e-05,0.09901000326890662,4.162594117222708e-06,0.00014491319292834532
559,sett_encode_categorical,sett_exclude_subgroups,sett_model,sett_preprocess_income,sett_scale,,,,,,2.59757286647187e-05,0.009658764928439966,3.2941921702168895e-06,6.070254091177587e-05
1006,sett_encode_categorical,sett_exclude_features,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_income,sett_scale,sett_stratify_split,,,2.593610739767789e-05,0.7790255733316371,4.212173365821033e-06,0.0002822685154330786
662,sett_cutoff,sett_encode_categorical,sett_exclude_features,sett_model,sett_preprocess_age,sett_preprocess_income,,,,,2.590520150886417e-05,0.032431608716887314,4.555928738002425e-06,7.496524177640379e-05
953,sett_encode_categorical,sett_exclude_subgroups,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_preprocess_income,sett_stratify_split,,,,2.5868158176464663e-05,0.7533628557988006,3.9638019993889815e-06,0.0002026428799821643
880,sett_cutoff,sett_encode_categorical,sett_exclude_features,sett_model,sett_preprocess_income,sett_scale,sett_stratify_split,,,,2.5846091190832178e-05,0.19331412592006358,3.191587270700477e-06,0.00013722167459718734
667,sett_cutoff,sett_encode_categorical,sett_exclude_features,sett_model,sett_scale,sett_stratify_split,,,,,2.5838237472412562e-05,0.17711610721206672,2.9107079231765504e-06,0.00018364810591705406
809,sett_encode_categorical,sett_exclude_subgroups,sett_model,sett_preprocess_age,sett_preprocess_income,sett_stratify_split,,,,,2.5724737356143526e-05,0.08577969793227669,3.818287821588237e-06,0.00010615084465300438
985,sett_cutoff,sett_encode_categorical,sett_exclude_features,sett_fairness_grouping,sett_model,sett_preprocess_income,sett_scale,sett_stratify_split,,,2.557100791418497e-05,0.9598792218123539,2.8860457614996498e-06,0.00028172148995616285
699,sett_cutoff,sett_encode_categorical,sett_fairness_grouping,sett_preprocess_age,sett_preprocess_income,sett_stratify_split,,,,,2.544773263631725e-05,0.9089520661073527,3.958445634193943e-06,0.0003024933664657639
566,sett_encode_categorical,sett_fairness_grouping,sett_model,sett_preprocess_age,sett_preprocess_income,,,,,,2.538510158314605e-05,0.5870426575408957,4.9253422777268754e-06,0.00015979274487717653
438,sett_cutoff,sett_encode_categorical,sett_preprocess_age,sett_preprocess_income,sett_stratify_split,,,,,,2.535926138319108e-05,0.1663395100841883,3.900759074135004e-06,0.000153916311018284
336,sett_exclude_features,sett_fairness_grouping,sett_preprocess_age,sett_stratify_split,,,,,,,2.53315508800354e-05,0.7399537563723876,3.408476326430269e-06,0.00024105785910217032
1,sett_encode_categorical,,,,,,,,,,2.524358285688918e-05,2.524358285688918e-05,2.764187897320609e-06,2.764187897320609e-06
653,sett_cutoff,sett_encode_categorical,sett_exclude_features,sett_fairness_grouping,sett_model,sett_preprocess_income,,,,,2.520015593402202e-05,0.6357978804878416,4.266458800706608e-06,0.00022688494134874356
629,sett_exclude_subgroups,sett_model,sett_preprocess_income,sett_scale,sett_stratify_split,,,,,,2.519928080796629e-05,0.08962479476846584,3.5040851759782347e-06,0.00011390237624472744
288,sett_encode_categorical,sett_exclude_subgroups,sett_model,sett_stratify_split,,,,,,,2.488704376750246e-05,0.08055093290182476,3.4034155303529697e-06,0.00010770254062708834
